model,category,seed,phase,ctype,severity,rescue,image_AUROC
PatchCore,hazelnut,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.6857143044471741
PatchCore,hazelnut,123,degradation,motion_blur,moderate,none,0.8725000023841858
PatchCore,hazelnut,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.6528570652008057
PatchCore,hazelnut,123,degradation,sensor_noise,mild,none,0.9925000071525574
PatchCore,hazelnut,123,rescue,sensor_noise,mild,NLM Denoise,0.9674999713897704
PatchCore,hazelnut,123,degradation,sensor_noise,moderate,none,0.9689285755157472
PatchCore,hazelnut,123,rescue,sensor_noise,moderate,NLM Denoise,0.9292857050895692
PatchCore,hazelnut,123,degradation,fog_haze,mild,none,0.9542856216430664
PatchCore,hazelnut,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.9360713958740234
PatchCore,hazelnut,123,degradation,fog_haze,moderate,none,0.6589285135269165
PatchCore,hazelnut,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.6182142496109009
PatchCore,hazelnut,456,degradation,low_light,mild,none,1.0
PatchCore,hazelnut,456,rescue,low_light,mild,CLAHE,1.0
PatchCore,hazelnut,456,rescue,low_light,mild,Retinex,0.9989285469055176
PatchCore,hazelnut,456,degradation,low_light,moderate,none,1.0
PatchCore,hazelnut,456,rescue,low_light,moderate,CLAHE,0.996071457862854
PatchCore,hazelnut,456,rescue,low_light,moderate,Retinex,1.0
PatchCore,hazelnut,456,degradation,gaussian_blur,mild,none,0.9992856979370116
PatchCore,hazelnut,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,hazelnut,456,degradation,gaussian_blur,moderate,none,0.8764285445213318
PatchCore,hazelnut,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,hazelnut,456,degradation,motion_blur,mild,none,0.9842857122421264
PatchCore,hazelnut,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.677142858505249
PatchCore,hazelnut,456,degradation,motion_blur,moderate,none,0.8774999976158142
PatchCore,hazelnut,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.6557142734527588
PatchCore,hazelnut,456,degradation,sensor_noise,mild,none,0.9900000095367432
PatchCore,hazelnut,456,rescue,sensor_noise,mild,NLM Denoise,0.9692857265472412
PatchCore,hazelnut,456,degradation,sensor_noise,moderate,none,0.9671428203582764
PatchCore,hazelnut,456,rescue,sensor_noise,moderate,NLM Denoise,0.9278571605682372
PatchCore,hazelnut,456,degradation,fog_haze,mild,none,0.9567856788635254
PatchCore,hazelnut,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.895714282989502
PatchCore,hazelnut,456,degradation,fog_haze,moderate,none,0.6226785778999329
PatchCore,hazelnut,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.6360714435577393
PatchCore,leather,42,degradation,low_light,mild,none,0.975203812122345
PatchCore,leather,42,rescue,low_light,mild,CLAHE,0.97588312625885
PatchCore,leather,42,rescue,low_light,mild,Retinex,1.0
PatchCore,leather,42,degradation,low_light,moderate,none,0.93308424949646
PatchCore,leather,42,rescue,low_light,moderate,CLAHE,0.94599187374115
PatchCore,leather,42,rescue,low_light,moderate,Retinex,1.0
PatchCore,leather,42,degradation,gaussian_blur,mild,none,1.0
PatchCore,leather,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,leather,42,degradation,gaussian_blur,moderate,none,1.0
PatchCore,leather,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,leather,42,degradation,motion_blur,mild,none,1.0
PatchCore,leather,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.8851901888847351
PatchCore,leather,42,degradation,motion_blur,moderate,none,0.9904891848564148
PatchCore,leather,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.838994562625885
PatchCore,leather,42,degradation,sensor_noise,mild,none,0.9921875
PatchCore,leather,42,rescue,sensor_noise,mild,NLM Denoise,0.99626362323761
PatchCore,leather,42,degradation,sensor_noise,moderate,none,0.9398776888847352
PatchCore,leather,42,rescue,sensor_noise,moderate,NLM Denoise,0.953125
PatchCore,leather,42,degradation,fog_haze,mild,none,0.92561137676239
PatchCore,leather,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.7904212474822998
PatchCore,leather,42,degradation,fog_haze,moderate,none,0.723505437374115
PatchCore,leather,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.47537362575531
PatchCore,leather,123,degradation,low_light,mild,none,0.9748641848564148
PatchCore,leather,123,rescue,low_light,mild,CLAHE,0.97486412525177
PatchCore,leather,123,rescue,low_light,mild,Retinex,1.0
PatchCore,leather,123,degradation,low_light,moderate,none,0.9381793141365052
PatchCore,leather,123,rescue,low_light,moderate,CLAHE,0.9510869383811952
PatchCore,leather,123,rescue,low_light,moderate,Retinex,1.0
PatchCore,leather,123,degradation,gaussian_blur,mild,none,1.0
PatchCore,leather,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,leather,123,degradation,gaussian_blur,moderate,none,1.0
PatchCore,leather,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,leather,123,degradation,motion_blur,mild,none,1.0
PatchCore,leather,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.8851901888847351
PatchCore,leather,123,degradation,motion_blur,moderate,none,0.9874321222305298
PatchCore,leather,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.8413722515106201
PatchCore,leather,123,degradation,sensor_noise,mild,none,0.9925272464752196
PatchCore,leather,123,rescue,sensor_noise,mild,NLM Denoise,0.9925272464752196
PatchCore,leather,123,degradation,sensor_noise,moderate,none,0.93240487575531
PatchCore,leather,123,rescue,sensor_noise,moderate,NLM Denoise,0.95380437374115
PatchCore,leather,123,degradation,fog_haze,mild,none,0.9419158101081848
PatchCore,leather,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.8366168737411499
PatchCore,leather,123,degradation,fog_haze,moderate,none,0.6302649974822998
PatchCore,leather,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.6239809989929199
PatchCore,leather,456,degradation,low_light,mild,none,0.9796195030212402
PatchCore,leather,456,rescue,low_light,mild,CLAHE,0.9752037525177002
PatchCore,leather,456,rescue,low_light,mild,Retinex,1.0
PatchCore,leather,456,degradation,low_light,moderate,none,0.929347813129425
PatchCore,leather,456,rescue,low_light,moderate,CLAHE,0.9510869979858398
PatchCore,leather,456,rescue,low_light,moderate,Retinex,1.0
PatchCore,leather,456,degradation,gaussian_blur,mild,none,1.0
PatchCore,leather,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,leather,456,degradation,gaussian_blur,moderate,none,1.0
PatchCore,leather,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,leather,456,degradation,motion_blur,mild,none,1.0
PatchCore,leather,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.8899456262588501
PatchCore,leather,456,degradation,motion_blur,moderate,none,0.99116849899292
PatchCore,leather,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.8468071222305298
PatchCore,leather,456,degradation,sensor_noise,mild,none,0.9918478727340698
PatchCore,leather,456,rescue,sensor_noise,mild,NLM Denoise,0.99490487575531
PatchCore,leather,456,degradation,sensor_noise,moderate,none,0.9310462474822998
PatchCore,leather,456,rescue,sensor_noise,moderate,NLM Denoise,0.95754075050354
PatchCore,leather,456,degradation,fog_haze,mild,none,0.904891312122345
PatchCore,leather,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.7841372489929199
PatchCore,leather,456,degradation,fog_haze,moderate,none,0.6426630616188049
PatchCore,leather,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5400815010070801
PatchCore,metal_nut,42,degradation,low_light,mild,none,0.9868035316467284
PatchCore,metal_nut,42,rescue,low_light,mild,CLAHE,0.9824047088623048
PatchCore,metal_nut,42,rescue,low_light,mild,Retinex,0.80840665102005
PatchCore,metal_nut,42,degradation,low_light,moderate,none,0.9545454978942872
PatchCore,metal_nut,42,rescue,low_light,moderate,CLAHE,0.9701857566833496
PatchCore,metal_nut,42,rescue,low_light,moderate,Retinex,0.5843108296394348
PatchCore,metal_nut,42,degradation,gaussian_blur,mild,none,0.952101707458496
PatchCore,metal_nut,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,metal_nut,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,metal_nut,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,metal_nut,42,degradation,motion_blur,mild,none,0.8484848737716675
PatchCore,metal_nut,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,metal_nut,42,degradation,motion_blur,moderate,none,0.5
PatchCore,metal_nut,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,metal_nut,42,degradation,sensor_noise,mild,none,0.9384164810180664
PatchCore,metal_nut,42,rescue,sensor_noise,mild,NLM Denoise,0.8167155981063843
PatchCore,metal_nut,42,degradation,sensor_noise,moderate,none,0.8367546200752258
PatchCore,metal_nut,42,rescue,sensor_noise,moderate,NLM Denoise,0.7473118305206299
PatchCore,metal_nut,42,degradation,fog_haze,mild,none,0.6840176582336426
PatchCore,metal_nut,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6212121248245239
PatchCore,metal_nut,42,degradation,fog_haze,moderate,none,0.5
PatchCore,metal_nut,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,metal_nut,123,degradation,low_light,mild,none,0.988269865512848
PatchCore,metal_nut,123,rescue,low_light,mild,CLAHE,0.985337257385254
PatchCore,metal_nut,123,rescue,low_light,mild,Retinex,0.8216031789779663
PatchCore,metal_nut,123,degradation,low_light,moderate,none,0.9589442610740662
PatchCore,metal_nut,123,rescue,low_light,moderate,CLAHE,0.9677419066429138
PatchCore,metal_nut,123,rescue,low_light,moderate,Retinex,0.5322580933570862
PatchCore,metal_nut,123,degradation,gaussian_blur,mild,none,0.9545454978942872
PatchCore,metal_nut,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,metal_nut,123,degradation,gaussian_blur,moderate,none,0.5
PatchCore,metal_nut,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,metal_nut,123,degradation,motion_blur,mild,none,0.8435972929000854
PatchCore,metal_nut,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,metal_nut,123,degradation,motion_blur,moderate,none,0.5
PatchCore,metal_nut,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,metal_nut,123,degradation,sensor_noise,mild,none,0.9359726309776306
PatchCore,metal_nut,123,rescue,sensor_noise,mild,NLM Denoise,0.8225806951522827
PatchCore,metal_nut,123,degradation,sensor_noise,moderate,none,0.842619776725769
PatchCore,metal_nut,123,rescue,sensor_noise,moderate,NLM Denoise,0.740469217300415
PatchCore,metal_nut,123,degradation,fog_haze,mild,none,0.5811339616775513
PatchCore,metal_nut,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5576735138893127
PatchCore,metal_nut,123,degradation,fog_haze,moderate,none,0.5
PatchCore,metal_nut,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,metal_nut,456,degradation,low_light,mild,none,0.9892473220825196
PatchCore,metal_nut,456,rescue,low_light,mild,CLAHE,0.9843597412109376
PatchCore,metal_nut,456,rescue,low_light,mild,Retinex,0.8235581517219543
PatchCore,metal_nut,456,degradation,low_light,moderate,none,0.9560117721557616
PatchCore,metal_nut,456,rescue,low_light,moderate,CLAHE,0.9677419066429138
PatchCore,metal_nut,456,rescue,low_light,moderate,Retinex,0.6830400228500366
PatchCore,metal_nut,456,degradation,gaussian_blur,mild,none,0.9525904655456544
PatchCore,metal_nut,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,metal_nut,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,metal_nut,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,metal_nut,456,degradation,motion_blur,mild,none,0.8555718064308167
PatchCore,metal_nut,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,metal_nut,456,degradation,motion_blur,moderate,none,0.5
PatchCore,metal_nut,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,metal_nut,456,degradation,sensor_noise,mild,none,0.929129958152771
PatchCore,metal_nut,456,rescue,sensor_noise,mild,NLM Denoise,0.8347996473312378
PatchCore,metal_nut,456,degradation,sensor_noise,moderate,none,0.8123167157173157
PatchCore,metal_nut,456,rescue,sensor_noise,moderate,NLM Denoise,0.7922776341438293
PatchCore,metal_nut,456,degradation,fog_haze,mild,none,0.6661779284477234
PatchCore,metal_nut,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5466764569282532
PatchCore,metal_nut,456,degradation,fog_haze,moderate,none,0.5
PatchCore,metal_nut,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,pill,42,degradation,low_light,mild,none,0.8232405781745911
PatchCore,pill,42,rescue,low_light,mild,CLAHE,0.8158755898475647
PatchCore,pill,42,rescue,low_light,mild,Retinex,0.5
PatchCore,pill,42,degradation,low_light,moderate,none,0.6576650142669678
PatchCore,pill,42,rescue,low_light,moderate,CLAHE,0.7839607000350952
PatchCore,pill,42,rescue,low_light,moderate,Retinex,0.5
PatchCore,pill,42,degradation,gaussian_blur,mild,none,0.8840698003768921
PatchCore,pill,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,pill,42,degradation,gaussian_blur,moderate,none,0.4964539110660553
PatchCore,pill,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,pill,42,degradation,motion_blur,mild,none,0.6282051205635071
PatchCore,pill,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,pill,42,degradation,motion_blur,moderate,none,0.5
PatchCore,pill,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,pill,42,degradation,sensor_noise,mild,none,0.6257501244544983
PatchCore,pill,42,rescue,sensor_noise,mild,NLM Denoise,0.6007910370826721
PatchCore,pill,42,degradation,sensor_noise,moderate,none,0.5204582214355469
PatchCore,pill,42,rescue,sensor_noise,moderate,NLM Denoise,0.5889252424240112
PatchCore,pill,42,degradation,fog_haze,mild,none,0.4474904537200928
PatchCore,pill,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PatchCore,pill,42,degradation,fog_haze,moderate,none,0.5
PatchCore,pill,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,pill,123,degradation,low_light,mild,none,0.8330605030059814
PatchCore,pill,123,rescue,low_light,mild,CLAHE,0.8112384080886841
PatchCore,pill,123,rescue,low_light,mild,Retinex,0.5
PatchCore,pill,123,degradation,low_light,moderate,none,0.6451172828674316
PatchCore,pill,123,rescue,low_light,moderate,CLAHE,0.7689579725265503
PatchCore,pill,123,rescue,low_light,moderate,Retinex,0.5
PatchCore,pill,123,degradation,gaussian_blur,mild,none,0.8747954368591309
PatchCore,pill,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,pill,123,degradation,gaussian_blur,moderate,none,0.4929077923297882
PatchCore,pill,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,pill,123,degradation,motion_blur,mild,none,0.6257501244544983
PatchCore,pill,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,pill,123,degradation,motion_blur,moderate,none,0.5
PatchCore,pill,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,pill,123,degradation,sensor_noise,mild,none,0.6224768161773682
PatchCore,pill,123,rescue,sensor_noise,mild,NLM Denoise,0.5774686336517334
PatchCore,pill,123,degradation,sensor_noise,moderate,none,0.5055919289588928
PatchCore,pill,123,rescue,sensor_noise,moderate,NLM Denoise,0.6028368473052979
PatchCore,pill,123,degradation,fog_haze,mild,none,0.5480087399482727
PatchCore,pill,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PatchCore,pill,123,degradation,fog_haze,moderate,none,0.5
PatchCore,pill,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,pill,456,degradation,low_light,mild,none,0.8281505107879639
PatchCore,pill,456,rescue,low_light,mild,CLAHE,0.8060556650161743
PatchCore,pill,456,rescue,low_light,mild,Retinex,0.5
PatchCore,pill,456,degradation,low_light,moderate,none,0.6565738916397095
PatchCore,pill,456,rescue,low_light,moderate,CLAHE,0.7482269406318665
PatchCore,pill,456,rescue,low_light,moderate,Retinex,0.5
PatchCore,pill,456,degradation,gaussian_blur,mild,none,0.871522068977356
PatchCore,pill,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,pill,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,pill,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,pill,456,degradation,motion_blur,mild,none,0.6050190925598145
PatchCore,pill,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,pill,456,degradation,motion_blur,moderate,none,0.5
PatchCore,pill,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,pill,456,degradation,sensor_noise,mild,none,0.6288871169090271
PatchCore,pill,456,rescue,sensor_noise,mild,NLM Denoise,0.5983360409736633
PatchCore,pill,456,degradation,sensor_noise,moderate,none,0.4929077923297882
PatchCore,pill,456,rescue,sensor_noise,moderate,NLM Denoise,0.5750136375427246
PatchCore,pill,456,degradation,fog_haze,mild,none,0.4915438890457153
PatchCore,pill,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PatchCore,pill,456,degradation,fog_haze,moderate,none,0.5
PatchCore,pill,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,screw,42,degradation,low_light,mild,none,0.939946711063385
PatchCore,screw,42,rescue,low_light,mild,CLAHE,0.5808566808700562
PatchCore,screw,42,rescue,low_light,mild,Retinex,0.5
PatchCore,screw,42,degradation,low_light,moderate,none,0.904693603515625
PatchCore,screw,42,rescue,low_light,moderate,CLAHE,0.7435950040817261
PatchCore,screw,42,rescue,low_light,moderate,Retinex,0.5
PatchCore,screw,42,degradation,gaussian_blur,mild,none,0.5
PatchCore,screw,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,screw,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,screw,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,screw,42,degradation,motion_blur,mild,none,0.5
PatchCore,screw,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,screw,42,degradation,motion_blur,moderate,none,0.5
PatchCore,screw,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,screw,42,degradation,sensor_noise,mild,none,0.5
PatchCore,screw,42,rescue,sensor_noise,mild,NLM Denoise,0.5
PatchCore,screw,42,degradation,sensor_noise,moderate,none,0.5
PatchCore,screw,42,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,screw,42,degradation,fog_haze,mild,none,0.5
PatchCore,screw,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PatchCore,screw,42,degradation,fog_haze,moderate,none,0.5
PatchCore,screw,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,screw,123,degradation,low_light,mild,none,0.935232639312744
PatchCore,screw,123,rescue,low_light,mild,CLAHE,0.6629432439804077
PatchCore,screw,123,rescue,low_light,mild,Retinex,0.5
PatchCore,screw,123,degradation,low_light,moderate,none,0.8964952230453491
PatchCore,screw,123,rescue,low_light,moderate,CLAHE,0.7787456512451172
PatchCore,screw,123,rescue,low_light,moderate,Retinex,0.5
PatchCore,screw,123,degradation,gaussian_blur,mild,none,0.5
PatchCore,screw,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,screw,123,degradation,gaussian_blur,moderate,none,0.5
PatchCore,screw,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,screw,123,degradation,motion_blur,mild,none,0.5
PatchCore,screw,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,screw,123,degradation,motion_blur,moderate,none,0.5
PatchCore,screw,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,screw,123,degradation,sensor_noise,mild,none,0.5
PatchCore,screw,123,rescue,sensor_noise,mild,NLM Denoise,0.5
PatchCore,screw,123,degradation,sensor_noise,moderate,none,0.5
PatchCore,screw,123,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,screw,123,degradation,fog_haze,mild,none,0.5
PatchCore,screw,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PatchCore,screw,123,degradation,fog_haze,moderate,none,0.5
PatchCore,screw,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,screw,456,degradation,low_light,mild,none,0.9399466514587402
PatchCore,screw,456,rescue,low_light,mild,CLAHE,0.7301701307296753
PatchCore,screw,456,rescue,low_light,mild,Retinex,0.5
PatchCore,screw,456,degradation,low_light,moderate,none,0.8985447883605957
PatchCore,screw,456,rescue,low_light,moderate,CLAHE,0.770649790763855
PatchCore,screw,456,rescue,low_light,moderate,Retinex,0.5
PatchCore,screw,456,degradation,gaussian_blur,mild,none,0.5
PatchCore,screw,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,screw,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,screw,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,screw,456,degradation,motion_blur,mild,none,0.5
PatchCore,screw,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,screw,456,degradation,motion_blur,moderate,none,0.5
PatchCore,screw,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,screw,456,degradation,sensor_noise,mild,none,0.5
PatchCore,screw,456,rescue,sensor_noise,mild,NLM Denoise,0.5
PatchCore,screw,456,degradation,sensor_noise,moderate,none,0.5
PatchCore,screw,456,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,screw,456,degradation,fog_haze,mild,none,0.5
PatchCore,screw,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PatchCore,screw,456,degradation,fog_haze,moderate,none,0.5
PatchCore,screw,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,tile,42,degradation,low_light,mild,none,0.9992784261703492
PatchCore,tile,42,rescue,low_light,mild,CLAHE,0.9963924884796144
PatchCore,tile,42,rescue,low_light,mild,Retinex,0.9772727489471436
PatchCore,tile,42,degradation,low_light,moderate,none,0.9967532157897948
PatchCore,tile,42,rescue,low_light,moderate,CLAHE,0.998917818069458
PatchCore,tile,42,rescue,low_light,moderate,Retinex,0.9776334762573242
PatchCore,tile,42,degradation,gaussian_blur,mild,none,0.9859307408332824
PatchCore,tile,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,tile,42,degradation,gaussian_blur,moderate,none,0.8935786485671997
PatchCore,tile,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,tile,42,degradation,motion_blur,mild,none,0.965007185935974
PatchCore,tile,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.494047611951828
PatchCore,tile,42,degradation,motion_blur,moderate,none,0.8538960814476013
PatchCore,tile,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.6982322931289673
PatchCore,tile,42,degradation,sensor_noise,mild,none,0.9935065507888794
PatchCore,tile,42,rescue,sensor_noise,mild,NLM Denoise,0.9801587462425232
PatchCore,tile,42,degradation,sensor_noise,moderate,none,0.949495017528534
PatchCore,tile,42,rescue,sensor_noise,moderate,NLM Denoise,0.9307359457015992
PatchCore,tile,42,degradation,fog_haze,mild,none,0.988816738128662
PatchCore,tile,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.9743866920471193
PatchCore,tile,42,degradation,fog_haze,moderate,none,0.9303751587867736
PatchCore,tile,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.8722943663597107
PatchCore,tile,123,degradation,low_light,mild,none,0.9985570311546326
PatchCore,tile,123,rescue,low_light,mild,CLAHE,0.9960317015647888
PatchCore,tile,123,rescue,low_light,mild,Retinex,0.9779942035675048
PatchCore,tile,123,degradation,low_light,moderate,none,0.9971140027046204
PatchCore,tile,123,rescue,low_light,moderate,CLAHE,0.9992785453796388
PatchCore,tile,123,rescue,low_light,moderate,Retinex,0.9837662577629088
PatchCore,tile,123,degradation,gaussian_blur,mild,none,0.9902597665786744
PatchCore,tile,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,tile,123,degradation,gaussian_blur,moderate,none,0.8856421709060669
PatchCore,tile,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,tile,123,degradation,motion_blur,mild,none,0.9653679728507996
PatchCore,tile,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.488095223903656
PatchCore,tile,123,degradation,motion_blur,moderate,none,0.856782078742981
PatchCore,tile,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.697510838508606
PatchCore,tile,123,degradation,sensor_noise,mild,none,0.9909812808036804
PatchCore,tile,123,rescue,sensor_noise,mild,NLM Denoise,0.981962502002716
PatchCore,tile,123,degradation,sensor_noise,moderate,none,0.9466090202331544
PatchCore,tile,123,rescue,sensor_noise,moderate,NLM Denoise,0.9408369064331056
PatchCore,tile,123,degradation,fog_haze,mild,none,0.9873737692832948
PatchCore,tile,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.9711399674415588
PatchCore,tile,123,degradation,fog_haze,moderate,none,0.9498556852340698
PatchCore,tile,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.9498556852340698
PatchCore,tile,456,degradation,low_light,mild,none,0.999278485774994
PatchCore,tile,456,rescue,low_light,mild,CLAHE,0.9971140623092652
PatchCore,tile,456,rescue,low_light,mild,Retinex,0.9747475385665894
PatchCore,tile,456,degradation,low_light,moderate,none,0.9967532157897948
PatchCore,tile,456,rescue,low_light,moderate,CLAHE,0.9992785453796388
PatchCore,tile,456,rescue,low_light,moderate,Retinex,0.9790764451026917
PatchCore,tile,456,degradation,gaussian_blur,mild,none,0.9884559512138368
PatchCore,tile,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,tile,456,degradation,gaussian_blur,moderate,none,0.893217921257019
PatchCore,tile,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,tile,456,degradation,motion_blur,mild,none,0.9603174924850464
PatchCore,tile,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.494047611951828
PatchCore,tile,456,degradation,motion_blur,moderate,none,0.8499279022216797
PatchCore,tile,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.7011183500289917
PatchCore,tile,456,degradation,sensor_noise,mild,none,0.9898990392684937
PatchCore,tile,456,rescue,sensor_noise,mild,NLM Denoise,0.9819625616073608
PatchCore,tile,456,degradation,sensor_noise,moderate,none,0.9451659321784972
PatchCore,tile,456,rescue,sensor_noise,moderate,NLM Denoise,0.9318181276321412
PatchCore,tile,456,degradation,fog_haze,mild,none,0.9841270446777344
PatchCore,tile,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.9779942631721495
PatchCore,tile,456,degradation,fog_haze,moderate,none,0.933261215686798
PatchCore,tile,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.9249639511108398
PatchCore,toothbrush,42,degradation,low_light,mild,none,0.9694443941116332
PatchCore,toothbrush,42,rescue,low_light,mild,CLAHE,0.894444465637207
PatchCore,toothbrush,42,rescue,low_light,mild,Retinex,0.7749999761581421
PatchCore,toothbrush,42,degradation,low_light,moderate,none,0.9361111521720886
PatchCore,toothbrush,42,rescue,low_light,moderate,CLAHE,0.875
PatchCore,toothbrush,42,rescue,low_light,moderate,Retinex,0.7388888597488403
PatchCore,toothbrush,42,degradation,gaussian_blur,mild,none,0.8666666746139526
PatchCore,toothbrush,42,rescue,gaussian_blur,mild,Wiener,0.5
