model,dataset,category,seed,phase,ctype,severity,rescue,image_AUROC
PaDiM,VisA,macaroni2,456,rescue,low_light,mild,Retinex,0.5679999589920044
PaDiM,VisA,macaroni2,456,degradation,low_light,moderate,none,0.5960000157356262
PaDiM,VisA,macaroni2,456,rescue,low_light,moderate,CLAHE,0.6266000270843506
PaDiM,VisA,macaroni2,456,rescue,low_light,moderate,Retinex,0.5412000417709351
PaDiM,VisA,macaroni2,456,degradation,low_light,severe,none,0.479699969291687
PaDiM,VisA,macaroni2,456,rescue,low_light,severe,CLAHE,0.6335500478744507
PaDiM,VisA,macaroni2,456,rescue,low_light,severe,Retinex,0.4638999700546264
PaDiM,VisA,macaroni2,456,degradation,gaussian_blur,mild,none,0.5
PaDiM,VisA,macaroni2,456,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,macaroni2,456,degradation,gaussian_blur,moderate,none,0.5
PaDiM,VisA,macaroni2,456,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,macaroni2,456,degradation,gaussian_blur,severe,none,0.5
PaDiM,VisA,macaroni2,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,macaroni2,456,degradation,motion_blur,mild,none,0.5
PaDiM,VisA,macaroni2,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni2,456,degradation,motion_blur,moderate,none,0.5
PaDiM,VisA,macaroni2,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni2,456,degradation,motion_blur,severe,none,0.5
PaDiM,VisA,macaroni2,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni2,456,degradation,sensor_noise,mild,none,0.6096999645233154
PaDiM,VisA,macaroni2,456,rescue,sensor_noise,mild,NLM Denoise,0.5049999952316284
PaDiM,VisA,macaroni2,456,degradation,sensor_noise,moderate,none,0.4959499835968017
PaDiM,VisA,macaroni2,456,rescue,sensor_noise,moderate,NLM Denoise,0.5049999952316284
PaDiM,VisA,macaroni2,456,degradation,sensor_noise,severe,none,0.5267999768257141
PaDiM,VisA,macaroni2,456,rescue,sensor_noise,severe,NLM Denoise,0.4948999881744385
PaDiM,VisA,macaroni2,456,degradation,fog_haze,mild,none,0.5
PaDiM,VisA,macaroni2,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5
PaDiM,VisA,macaroni2,456,degradation,fog_haze,moderate,none,0.5
PaDiM,VisA,macaroni2,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PaDiM,VisA,macaroni2,456,degradation,fog_haze,severe,none,0.5
PaDiM,VisA,macaroni2,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,VisA,pcb1,42,baseline,clean,none,none,0.815850019454956
PaDiM,VisA,pcb1,42,degradation,low_light,mild,none,0.7675999999046326
PaDiM,VisA,pcb1,42,rescue,low_light,mild,CLAHE,0.6678000092506409
PaDiM,VisA,pcb1,42,rescue,low_light,mild,Retinex,0.7253000140190125
PaDiM,VisA,pcb1,42,degradation,low_light,moderate,none,0.8212999701499939
PaDiM,VisA,pcb1,42,rescue,low_light,moderate,CLAHE,0.7826000452041626
PaDiM,VisA,pcb1,42,rescue,low_light,moderate,Retinex,0.7328499555587769
PaDiM,VisA,pcb1,42,degradation,low_light,severe,none,0.716949999332428
PaDiM,VisA,pcb1,42,rescue,low_light,severe,CLAHE,0.7210500240325928
PaDiM,VisA,pcb1,42,rescue,low_light,severe,Retinex,0.5742999911308289
PaDiM,VisA,pcb1,42,degradation,gaussian_blur,mild,none,0.5954999923706055
PaDiM,VisA,pcb1,42,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,pcb1,42,degradation,gaussian_blur,moderate,none,0.4909999966621399
PaDiM,VisA,pcb1,42,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,pcb1,42,degradation,gaussian_blur,severe,none,0.4847999811172485
PaDiM,VisA,pcb1,42,rescue,gaussian_blur,severe,Wiener,0.494700014591217
PaDiM,VisA,pcb1,42,degradation,motion_blur,mild,none,0.6251000165939331
PaDiM,VisA,pcb1,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb1,42,degradation,motion_blur,moderate,none,0.6771000027656555
PaDiM,VisA,pcb1,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb1,42,degradation,motion_blur,severe,none,0.5195000171661377
PaDiM,VisA,pcb1,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.4977999925613403
PaDiM,VisA,pcb1,42,degradation,sensor_noise,mild,none,0.6193000078201294
PaDiM,VisA,pcb1,42,rescue,sensor_noise,mild,NLM Denoise,0.6334500312805176
PaDiM,VisA,pcb1,42,degradation,sensor_noise,moderate,none,0.4898499846458435
PaDiM,VisA,pcb1,42,rescue,sensor_noise,moderate,NLM Denoise,0.5618999600410461
PaDiM,VisA,pcb1,42,degradation,sensor_noise,severe,none,0.4799999892711639
PaDiM,VisA,pcb1,42,rescue,sensor_noise,severe,NLM Denoise,0.5908000469207764
PaDiM,VisA,pcb1,42,degradation,fog_haze,mild,none,0.6538000106811523
PaDiM,VisA,pcb1,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6035000085830688
PaDiM,VisA,pcb1,42,degradation,fog_haze,moderate,none,0.5575000047683716
PaDiM,VisA,pcb1,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5750499963760376
PaDiM,VisA,pcb1,42,degradation,fog_haze,severe,none,0.4566999673843384
PaDiM,VisA,pcb1,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5325999855995178
PaDiM,VisA,pcb1,123,baseline,clean,none,none,0.78739994764328
PaDiM,VisA,pcb1,123,degradation,low_light,mild,none,0.690750002861023
PaDiM,VisA,pcb1,123,rescue,low_light,mild,CLAHE,0.672700047492981
PaDiM,VisA,pcb1,123,rescue,low_light,mild,Retinex,0.7036999464035034
PaDiM,VisA,pcb1,123,degradation,low_light,moderate,none,0.7069499492645264
PaDiM,VisA,pcb1,123,rescue,low_light,moderate,CLAHE,0.6813499927520752
PaDiM,VisA,pcb1,123,rescue,low_light,moderate,Retinex,0.6103999614715576
PaDiM,VisA,pcb1,123,degradation,low_light,severe,none,0.6617500185966492
PaDiM,VisA,pcb1,123,rescue,low_light,severe,CLAHE,0.6517499685287476
PaDiM,VisA,pcb1,123,rescue,low_light,severe,Retinex,0.6477000117301941
PaDiM,VisA,pcb1,123,degradation,gaussian_blur,mild,none,0.6000000238418579
PaDiM,VisA,pcb1,123,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,pcb1,123,degradation,gaussian_blur,moderate,none,0.50409996509552
PaDiM,VisA,pcb1,123,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,pcb1,123,degradation,gaussian_blur,severe,none,0.5110999941825867
PaDiM,VisA,pcb1,123,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,pcb1,123,degradation,motion_blur,mild,none,0.519849956035614
PaDiM,VisA,pcb1,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb1,123,degradation,motion_blur,moderate,none,0.4972999989986419
PaDiM,VisA,pcb1,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb1,123,degradation,motion_blur,severe,none,0.4573499858379364
PaDiM,VisA,pcb1,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.449150025844574
PaDiM,VisA,pcb1,123,degradation,sensor_noise,mild,none,0.5817499756813049
PaDiM,VisA,pcb1,123,rescue,sensor_noise,mild,NLM Denoise,0.5382999777793884
PaDiM,VisA,pcb1,123,degradation,sensor_noise,moderate,none,0.5500500202178955
PaDiM,VisA,pcb1,123,rescue,sensor_noise,moderate,NLM Denoise,0.5412999987602234
PaDiM,VisA,pcb1,123,degradation,sensor_noise,severe,none,0.5640000104904175
PaDiM,VisA,pcb1,123,rescue,sensor_noise,severe,NLM Denoise,0.573199987411499
PaDiM,VisA,pcb1,123,degradation,fog_haze,mild,none,0.5898000001907349
PaDiM,VisA,pcb1,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6554499864578247
PaDiM,VisA,pcb1,123,degradation,fog_haze,moderate,none,0.4332000017166137
PaDiM,VisA,pcb1,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5669000148773193
PaDiM,VisA,pcb1,123,degradation,fog_haze,severe,none,0.4651999771595001
PaDiM,VisA,pcb1,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4486999809741974
PaDiM,VisA,pcb2,42,baseline,clean,none,none,0.7745999097824097
PaDiM,VisA,pcb2,42,degradation,low_light,mild,none,0.648300051689148
PaDiM,VisA,pcb2,42,rescue,low_light,mild,CLAHE,0.6523000001907349
PaDiM,VisA,pcb2,42,rescue,low_light,mild,Retinex,0.6323000192642212
PaDiM,VisA,pcb2,42,degradation,low_light,moderate,none,0.5710000395774841
PaDiM,VisA,pcb2,42,rescue,low_light,moderate,CLAHE,0.5940999984741211
PaDiM,VisA,pcb2,42,rescue,low_light,moderate,Retinex,0.5879999995231628
PaDiM,VisA,pcb2,42,degradation,low_light,severe,none,0.2977000176906585
PaDiM,VisA,pcb2,42,rescue,low_light,severe,CLAHE,0.500249981880188
PaDiM,VisA,pcb2,42,rescue,low_light,severe,Retinex,0.4315000176429748
PaDiM,VisA,pcb2,42,degradation,gaussian_blur,mild,none,0.6617000102996826
PaDiM,VisA,pcb2,42,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,pcb2,42,degradation,gaussian_blur,moderate,none,0.5535999536514282
PaDiM,VisA,pcb2,42,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,pcb2,42,degradation,gaussian_blur,severe,none,0.5
PaDiM,VisA,pcb2,42,rescue,gaussian_blur,severe,Wiener,0.6264500021934509
PaDiM,VisA,pcb2,42,degradation,motion_blur,mild,none,0.6664999723434448
PaDiM,VisA,pcb2,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb2,42,degradation,motion_blur,moderate,none,0.5642999410629272
PaDiM,VisA,pcb2,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb2,42,degradation,motion_blur,severe,none,0.5994000434875488
PaDiM,VisA,pcb2,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.47079998254776
PaDiM,VisA,pcb2,42,degradation,sensor_noise,mild,none,0.600600004196167
PaDiM,VisA,pcb2,42,rescue,sensor_noise,mild,NLM Denoise,0.5511500239372253
PaDiM,VisA,pcb2,42,degradation,sensor_noise,moderate,none,0.4755000174045563
PaDiM,VisA,pcb2,42,rescue,sensor_noise,moderate,NLM Denoise,0.5582000017166138
PaDiM,VisA,pcb2,42,degradation,sensor_noise,severe,none,0.5
PaDiM,VisA,pcb2,42,rescue,sensor_noise,severe,NLM Denoise,0.5146999955177307
PaDiM,VisA,pcb2,42,degradation,fog_haze,mild,none,0.4771999716758728
PaDiM,VisA,pcb2,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.444599986076355
PaDiM,VisA,pcb2,42,degradation,fog_haze,moderate,none,0.4261000156402588
PaDiM,VisA,pcb2,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.3622500002384186
PaDiM,VisA,pcb2,42,degradation,fog_haze,severe,none,0.4065999984741211
PaDiM,VisA,pcb2,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4600000083446502
PaDiM,VisA,pcb2,123,baseline,clean,none,none,0.8070999979972839
PaDiM,VisA,pcb2,123,degradation,low_light,mild,none,0.7110999822616577
PaDiM,VisA,pcb2,123,rescue,low_light,mild,CLAHE,0.5254999399185181
PaDiM,VisA,pcb2,123,rescue,low_light,mild,Retinex,0.752299964427948
PaDiM,VisA,pcb2,123,degradation,low_light,moderate,none,0.5498499870300293
PaDiM,VisA,pcb2,123,rescue,low_light,moderate,CLAHE,0.693850040435791
PaDiM,VisA,pcb2,123,rescue,low_light,moderate,Retinex,0.6494499444961548
PaDiM,VisA,pcb2,123,degradation,low_light,severe,none,0.4462499916553497
PaDiM,VisA,pcb2,123,rescue,low_light,severe,CLAHE,0.78125
PaDiM,VisA,pcb2,123,rescue,low_light,severe,Retinex,0.4308000206947326
PaDiM,VisA,pcb2,123,degradation,gaussian_blur,mild,none,0.7247999906539917
PaDiM,VisA,pcb2,123,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,pcb2,123,degradation,gaussian_blur,moderate,none,0.5
PaDiM,VisA,pcb2,123,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,pcb2,123,degradation,gaussian_blur,severe,none,0.5
PaDiM,VisA,pcb2,123,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,pcb2,123,degradation,motion_blur,mild,none,0.6212000250816345
PaDiM,VisA,pcb2,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb2,123,degradation,motion_blur,moderate,none,0.526949942111969
PaDiM,VisA,pcb2,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb2,123,degradation,motion_blur,severe,none,0.5
PaDiM,VisA,pcb2,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5084999799728394
PaDiM,VisA,pcb2,123,degradation,sensor_noise,mild,none,0.5449000000953674
PaDiM,VisA,pcb2,123,rescue,sensor_noise,mild,NLM Denoise,0.5877499580383301
PaDiM,VisA,pcb2,123,degradation,sensor_noise,moderate,none,0.5913000106811523
PaDiM,VisA,pcb2,123,rescue,sensor_noise,moderate,NLM Denoise,0.5131999850273132
PaDiM,VisA,pcb2,123,degradation,sensor_noise,severe,none,0.6118000149726868
PaDiM,VisA,pcb2,123,rescue,sensor_noise,severe,NLM Denoise,0.4704000353813171
PaDiM,VisA,pcb2,123,degradation,fog_haze,mild,none,0.579800009727478
PaDiM,VisA,pcb2,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6064000129699707
PaDiM,VisA,pcb2,123,degradation,fog_haze,moderate,none,0.4510000348091125
PaDiM,VisA,pcb2,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5030999779701233
PaDiM,VisA,pcb2,123,degradation,fog_haze,severe,none,0.4948999881744385
PaDiM,VisA,pcb2,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4950000047683716
PaDiM,VisA,pcb2,456,baseline,clean,none,none,0.8003000617027283
PaDiM,VisA,pcb2,456,degradation,low_light,mild,none,0.7640999555587769
PaDiM,VisA,pcb2,456,rescue,low_light,mild,CLAHE,0.6965000033378601
PaDiM,VisA,pcb2,456,rescue,low_light,mild,Retinex,0.6151000261306763
PaDiM,VisA,pcb2,456,degradation,low_light,moderate,none,0.595550000667572
PaDiM,VisA,pcb2,456,rescue,low_light,moderate,CLAHE,0.7538999915122986
PaDiM,VisA,pcb2,456,rescue,low_light,moderate,Retinex,0.5683000087738037
PaDiM,VisA,pcb2,456,degradation,low_light,severe,none,0.313400000333786
PaDiM,VisA,pcb2,456,rescue,low_light,severe,CLAHE,0.5435999631881714
PaDiM,VisA,pcb2,456,rescue,low_light,severe,Retinex,0.5027999877929688
PaDiM,VisA,pcb2,456,degradation,gaussian_blur,mild,none,0.3925999999046325
PaDiM,VisA,pcb2,456,rescue,gaussian_blur,mild,Wiener,0.4891999959945678
PaDiM,VisA,pcb2,456,degradation,gaussian_blur,moderate,none,0.5
PaDiM,VisA,pcb2,456,rescue,gaussian_blur,moderate,Wiener,0.5722000002861023
PaDiM,VisA,pcb2,456,degradation,gaussian_blur,severe,none,0.5
PaDiM,VisA,pcb2,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,pcb2,456,degradation,motion_blur,mild,none,0.5681999921798706
PaDiM,VisA,pcb2,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.4950000047683716
PaDiM,VisA,pcb2,456,degradation,motion_blur,moderate,none,0.4966000020503998
PaDiM,VisA,pcb2,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb2,456,degradation,motion_blur,severe,none,0.5065000057220459
PaDiM,VisA,pcb2,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.4067000150680542
PaDiM,VisA,pcb2,456,degradation,sensor_noise,mild,none,0.6010000109672546
PaDiM,VisA,pcb2,456,rescue,sensor_noise,mild,NLM Denoise,0.5418999791145325
PaDiM,VisA,pcb2,456,degradation,sensor_noise,moderate,none,0.4478000402450561
PaDiM,VisA,pcb2,456,rescue,sensor_noise,moderate,NLM Denoise,0.42330002784729
PaDiM,VisA,pcb2,456,degradation,sensor_noise,severe,none,0.4432500004768371
PaDiM,VisA,pcb2,456,rescue,sensor_noise,severe,NLM Denoise,0.3765999674797058
PaDiM,VisA,pcb2,456,degradation,fog_haze,mild,none,0.3502500057220459
PaDiM,VisA,pcb2,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.4239000082015991
PaDiM,VisA,pcb2,456,degradation,fog_haze,moderate,none,0.3570500016212463
PaDiM,VisA,pcb2,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.3920000195503235
PaDiM,VisA,pcb2,456,degradation,fog_haze,severe,none,0.3959999978542328
PaDiM,VisA,pcb2,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4733999967575073
PaDiM,VisA,pcb3,42,baseline,clean,none,none,0.7958415746688843
PaDiM,VisA,pcb3,42,degradation,low_light,mild,none,0.7894059419631958
PaDiM,VisA,pcb3,42,rescue,low_light,mild,CLAHE,0.7388118505477905
PaDiM,VisA,pcb3,42,rescue,low_light,mild,Retinex,0.5995544195175171
PaDiM,VisA,pcb3,42,degradation,low_light,moderate,none,0.6983168125152588
PaDiM,VisA,pcb3,42,rescue,low_light,moderate,CLAHE,0.7646534442901611
PaDiM,VisA,pcb3,42,rescue,low_light,moderate,Retinex,0.6231682896614075
PaDiM,VisA,pcb3,42,degradation,low_light,severe,none,0.5189108848571777
PaDiM,VisA,pcb3,42,rescue,low_light,severe,CLAHE,0.6294059753417969
PaDiM,VisA,pcb3,42,rescue,low_light,severe,Retinex,0.506831705570221
PaDiM,VisA,pcb3,42,degradation,gaussian_blur,mild,none,0.7261385917663574
PaDiM,VisA,pcb3,42,rescue,gaussian_blur,mild,Wiener,0.5035643577575684
PaDiM,VisA,pcb3,42,degradation,gaussian_blur,moderate,none,0.5447524785995483
PaDiM,VisA,pcb3,42,rescue,gaussian_blur,moderate,Wiener,0.5180197954177856
PaDiM,VisA,pcb3,42,degradation,gaussian_blur,severe,none,0.4973762333393097
PaDiM,VisA,pcb3,42,rescue,gaussian_blur,severe,Wiener,0.5463861227035522
PaDiM,VisA,pcb3,42,degradation,motion_blur,mild,none,0.5347029566764832
PaDiM,VisA,pcb3,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb3,42,degradation,motion_blur,moderate,none,0.4967326521873474
PaDiM,VisA,pcb3,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb3,42,degradation,motion_blur,severe,none,0.4803960621356964
PaDiM,VisA,pcb3,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5782178044319153
PaDiM,VisA,pcb3,42,degradation,sensor_noise,mild,none,0.6315841674804688
PaDiM,VisA,pcb3,42,rescue,sensor_noise,mild,NLM Denoise,0.6394059658050537
PaDiM,VisA,pcb3,42,degradation,sensor_noise,moderate,none,0.6204950213432312
PaDiM,VisA,pcb3,42,rescue,sensor_noise,moderate,NLM Denoise,0.5740593671798706
PaDiM,VisA,pcb3,42,degradation,sensor_noise,severe,none,0.5437623262405396
PaDiM,VisA,pcb3,42,rescue,sensor_noise,severe,NLM Denoise,0.5884158611297607
PaDiM,VisA,pcb3,42,degradation,fog_haze,mild,none,0.5732673406600952
PaDiM,VisA,pcb3,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5011386275291443
PaDiM,VisA,pcb3,42,degradation,fog_haze,moderate,none,0.518613874912262
PaDiM,VisA,pcb3,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5067326426506042
PaDiM,VisA,pcb3,42,degradation,fog_haze,severe,none,0.4835643470287323
PaDiM,VisA,pcb3,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5649504661560059
PaDiM,VisA,pcb3,123,baseline,clean,none,none,0.7945545315742493
PaDiM,VisA,pcb3,123,degradation,low_light,mild,none,0.7515841722488403
PaDiM,VisA,pcb3,123,rescue,low_light,mild,CLAHE,0.6682177782058716
PaDiM,VisA,pcb3,123,rescue,low_light,mild,Retinex,0.6097029447555542
PaDiM,VisA,pcb3,123,degradation,low_light,moderate,none,0.6938613653182983
PaDiM,VisA,pcb3,123,rescue,low_light,moderate,CLAHE,0.6544554233551025
PaDiM,VisA,pcb3,123,rescue,low_light,moderate,Retinex,0.664653480052948
PaDiM,VisA,pcb3,123,degradation,low_light,severe,none,0.5773267149925232
PaDiM,VisA,pcb3,123,rescue,low_light,severe,CLAHE,0.5428712964057922
PaDiM,VisA,pcb3,123,rescue,low_light,severe,Retinex,0.4881682991981506
PaDiM,VisA,pcb3,123,degradation,gaussian_blur,mild,none,0.7177227735519409
PaDiM,VisA,pcb3,123,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,pcb3,123,degradation,gaussian_blur,moderate,none,0.4575247466564178
PaDiM,VisA,pcb3,123,rescue,gaussian_blur,moderate,Wiener,0.5644059181213379
PaDiM,VisA,pcb3,123,degradation,gaussian_blur,severe,none,0.474405974149704
PaDiM,VisA,pcb3,123,rescue,gaussian_blur,severe,Wiener,0.4929702877998352
PaDiM,VisA,pcb3,123,degradation,motion_blur,mild,none,0.7366336584091187
PaDiM,VisA,pcb3,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb3,123,degradation,motion_blur,moderate,none,0.6019802093505859
PaDiM,VisA,pcb3,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb3,123,degradation,motion_blur,severe,none,0.6303960680961609
PaDiM,VisA,pcb3,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.6000000238418579
PaDiM,VisA,pcb3,123,degradation,sensor_noise,mild,none,0.7078217267990112
PaDiM,VisA,pcb3,123,rescue,sensor_noise,mild,NLM Denoise,0.610990047454834
PaDiM,VisA,pcb3,123,degradation,sensor_noise,moderate,none,0.610990047454834
PaDiM,VisA,pcb3,123,rescue,sensor_noise,moderate,NLM Denoise,0.5477227568626404
PaDiM,VisA,pcb3,123,degradation,sensor_noise,severe,none,0.5449504852294922
PaDiM,VisA,pcb3,123,rescue,sensor_noise,severe,NLM Denoise,0.5630693435668945
PaDiM,VisA,pcb3,123,degradation,fog_haze,mild,none,0.5683663487434387
PaDiM,VisA,pcb3,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5535643696784973
PaDiM,VisA,pcb3,123,degradation,fog_haze,moderate,none,0.5729207992553711
PaDiM,VisA,pcb3,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.6159900426864624
PaDiM,VisA,pcb3,123,degradation,fog_haze,severe,none,0.5596039295196533
PaDiM,VisA,pcb3,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5448514819145203
PaDiM,VisA,pcb3,456,baseline,clean,none,none,0.7720792293548584
PaDiM,VisA,pcb3,456,degradation,low_light,mild,none,0.795940637588501
PaDiM,VisA,pcb3,456,rescue,low_light,mild,CLAHE,0.7571287155151367
PaDiM,VisA,pcb3,456,rescue,low_light,mild,Retinex,0.7238614559173584
PaDiM,VisA,pcb3,456,degradation,low_light,moderate,none,0.718613862991333
PaDiM,VisA,pcb3,456,rescue,low_light,moderate,CLAHE,0.7234653234481812
PaDiM,VisA,pcb3,456,rescue,low_light,moderate,Retinex,0.7352474927902222
PaDiM,VisA,pcb3,456,degradation,low_light,severe,none,0.5614851117134094
PaDiM,VisA,pcb3,456,rescue,low_light,severe,CLAHE,0.5737623572349548
PaDiM,VisA,pcb3,456,rescue,low_light,severe,Retinex,0.5540593862533569
PaDiM,VisA,pcb3,456,degradation,gaussian_blur,mild,none,0.6021782159805298
PaDiM,VisA,pcb3,456,rescue,gaussian_blur,mild,Wiener,0.5328712463378906
PaDiM,VisA,pcb3,456,degradation,gaussian_blur,moderate,none,0.5
PaDiM,VisA,pcb3,456,rescue,gaussian_blur,moderate,Wiener,0.5433168411254883
PaDiM,VisA,pcb3,456,degradation,gaussian_blur,severe,none,0.4900000095367431
PaDiM,VisA,pcb3,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,pcb3,456,degradation,motion_blur,mild,none,0.7045544385910034
PaDiM,VisA,pcb3,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb3,456,degradation,motion_blur,moderate,none,0.4888118803501129
PaDiM,VisA,pcb3,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb3,456,degradation,motion_blur,severe,none,0.4950000047683716
PaDiM,VisA,pcb3,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.6670297384262085
PaDiM,VisA,pcb3,456,degradation,sensor_noise,mild,none,0.6749504804611206
PaDiM,VisA,pcb3,456,rescue,sensor_noise,mild,NLM Denoise,0.6336633563041687
PaDiM,VisA,pcb3,456,degradation,sensor_noise,moderate,none,0.5884158611297607
PaDiM,VisA,pcb3,456,rescue,sensor_noise,moderate,NLM Denoise,0.6311880946159363
PaDiM,VisA,pcb3,456,degradation,sensor_noise,severe,none,0.521584153175354
PaDiM,VisA,pcb3,456,rescue,sensor_noise,severe,NLM Denoise,0.6607921123504639
PaDiM,VisA,pcb3,456,degradation,fog_haze,mild,none,0.5259405970573425
PaDiM,VisA,pcb3,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.473118782043457
PaDiM,VisA,pcb3,456,degradation,fog_haze,moderate,none,0.5187624096870422
PaDiM,VisA,pcb3,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.4573267102241516
PaDiM,VisA,pcb3,456,degradation,fog_haze,severe,none,0.4272772073745727
PaDiM,VisA,pcb3,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5704455971717834
PaDiM,VisA,pcb4,42,baseline,clean,none,none,0.8920791745185852
PaDiM,VisA,pcb4,42,degradation,low_light,mild,none,0.9209901094436646
PaDiM,VisA,pcb4,42,rescue,low_light,mild,CLAHE,0.8515841960906982
PaDiM,VisA,pcb4,42,rescue,low_light,mild,Retinex,0.6453465223312378
PaDiM,VisA,pcb4,42,degradation,low_light,moderate,none,0.7902970314025879
PaDiM,VisA,pcb4,42,rescue,low_light,moderate,CLAHE,0.8865841627120972
PaDiM,VisA,pcb4,42,rescue,low_light,moderate,Retinex,0.6132673025131226
PaDiM,VisA,pcb4,42,degradation,low_light,severe,none,0.5
PaDiM,VisA,pcb4,42,rescue,low_light,severe,CLAHE,0.5
PaDiM,VisA,pcb4,42,rescue,low_light,severe,Retinex,0.5
PaDiM,VisA,pcb4,42,degradation,gaussian_blur,mild,none,0.7965346574783325
PaDiM,VisA,pcb4,42,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,pcb4,42,degradation,gaussian_blur,moderate,none,0.5
PaDiM,VisA,pcb4,42,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,pcb4,42,degradation,gaussian_blur,severe,none,0.5
PaDiM,VisA,pcb4,42,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,pcb4,42,degradation,motion_blur,mild,none,0.7663366794586182
PaDiM,VisA,pcb4,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
