model,dataset,category,seed,phase,ctype,severity,rescue,image_AUROC
PatchCore,VisA,pcb1,123,degradation,fog_haze,mild,none,0.5008000135421753
PatchCore,VisA,pcb1,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5003499984741211
PatchCore,VisA,pcb1,123,degradation,fog_haze,moderate,none,0.5049999952316284
PatchCore,VisA,pcb1,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5013500452041626
PatchCore,VisA,pcb1,123,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb1,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5206000208854675
PatchCore,VisA,pcb1,456,baseline,clean,none,none,0.932099997997284
PatchCore,VisA,pcb1,456,degradation,low_light,mild,none,0.9390999674797058
PatchCore,VisA,pcb1,456,rescue,low_light,mild,CLAHE,0.9162999391555786
PatchCore,VisA,pcb1,456,rescue,low_light,mild,Retinex,0.8540999889373779
PatchCore,VisA,pcb1,456,degradation,low_light,moderate,none,0.9443999528884888
PatchCore,VisA,pcb1,456,rescue,low_light,moderate,CLAHE,0.9358999729156494
PatchCore,VisA,pcb1,456,rescue,low_light,moderate,Retinex,0.902999997138977
PatchCore,VisA,pcb1,456,degradation,low_light,severe,none,0.906000018119812
PatchCore,VisA,pcb1,456,rescue,low_light,severe,CLAHE,0.9519999623298644
PatchCore,VisA,pcb1,456,rescue,low_light,severe,Retinex,0.8205000162124634
PatchCore,VisA,pcb1,456,degradation,gaussian_blur,mild,none,0.5262000560760498
PatchCore,VisA,pcb1,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb1,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb1,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb1,456,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb1,456,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb1,456,degradation,motion_blur,mild,none,0.6965000033378601
PatchCore,VisA,pcb1,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb1,456,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb1,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb1,456,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb1,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb1,456,degradation,sensor_noise,mild,none,0.9096999764442444
PatchCore,VisA,pcb1,456,rescue,sensor_noise,mild,NLM Denoise,0.6212500333786011
PatchCore,VisA,pcb1,456,degradation,sensor_noise,moderate,none,0.8804000020027161
PatchCore,VisA,pcb1,456,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,pcb1,456,degradation,sensor_noise,severe,none,0.797700047492981
PatchCore,VisA,pcb1,456,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,pcb1,456,degradation,fog_haze,mild,none,0.5101499557495117
PatchCore,VisA,pcb1,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5004000067710876
PatchCore,VisA,pcb1,456,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,pcb1,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5059999823570251
PatchCore,VisA,pcb1,456,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb1,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4900000095367431
PatchCore,VisA,pcb2,42,baseline,clean,none,none,0.9275999665260316
PatchCore,VisA,pcb2,42,degradation,low_light,mild,none,0.8680000305175781
PatchCore,VisA,pcb2,42,rescue,low_light,mild,CLAHE,0.7537999749183655
PatchCore,VisA,pcb2,42,rescue,low_light,mild,Retinex,0.9118000268936156
PatchCore,VisA,pcb2,42,degradation,low_light,moderate,none,0.8007000684738159
PatchCore,VisA,pcb2,42,rescue,low_light,moderate,CLAHE,0.8295999765396118
PatchCore,VisA,pcb2,42,rescue,low_light,moderate,Retinex,0.7249000072479248
PatchCore,VisA,pcb2,42,degradation,low_light,severe,none,0.5234999656677246
PatchCore,VisA,pcb2,42,rescue,low_light,severe,CLAHE,0.6887999773025513
PatchCore,VisA,pcb2,42,rescue,low_light,severe,Retinex,0.4132499992847442
PatchCore,VisA,pcb2,42,degradation,gaussian_blur,mild,none,0.8826000690460205
PatchCore,VisA,pcb2,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb2,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb2,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb2,42,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb2,42,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb2,42,degradation,motion_blur,mild,none,0.7176499962806702
PatchCore,VisA,pcb2,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb2,42,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb2,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb2,42,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb2,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.4950000047683716
PatchCore,VisA,pcb2,42,degradation,sensor_noise,mild,none,0.8253999948501587
PatchCore,VisA,pcb2,42,rescue,sensor_noise,mild,NLM Denoise,0.680899977684021
PatchCore,VisA,pcb2,42,degradation,sensor_noise,moderate,none,0.7361999750137329
PatchCore,VisA,pcb2,42,rescue,sensor_noise,moderate,NLM Denoise,0.5748000144958496
PatchCore,VisA,pcb2,42,degradation,sensor_noise,severe,none,0.6025999784469604
PatchCore,VisA,pcb2,42,rescue,sensor_noise,severe,NLM Denoise,0.4767999947071075
PatchCore,VisA,pcb2,42,degradation,fog_haze,mild,none,0.6655499935150146
PatchCore,VisA,pcb2,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6653000116348267
PatchCore,VisA,pcb2,42,degradation,fog_haze,moderate,none,0.3901000022888183
PatchCore,VisA,pcb2,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.3748500049114227
PatchCore,VisA,pcb2,42,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb2,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4950000047683716
PatchCore,VisA,pcb2,123,baseline,clean,none,none,0.9225000143051147
PatchCore,VisA,pcb2,123,degradation,low_light,mild,none,0.8647000789642334
PatchCore,VisA,pcb2,123,rescue,low_light,mild,CLAHE,0.7353000044822693
PatchCore,VisA,pcb2,123,rescue,low_light,mild,Retinex,0.9016000032424928
PatchCore,VisA,pcb2,123,degradation,low_light,moderate,none,0.7877000570297241
PatchCore,VisA,pcb2,123,rescue,low_light,moderate,CLAHE,0.8378000259399414
PatchCore,VisA,pcb2,123,rescue,low_light,moderate,Retinex,0.7204999923706055
PatchCore,VisA,pcb2,123,degradation,low_light,severe,none,0.5192999839782715
PatchCore,VisA,pcb2,123,rescue,low_light,severe,CLAHE,0.6769000291824341
PatchCore,VisA,pcb2,123,rescue,low_light,severe,Retinex,0.3911499977111816
PatchCore,VisA,pcb2,123,degradation,gaussian_blur,mild,none,0.8711000084877014
PatchCore,VisA,pcb2,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb2,123,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb2,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb2,123,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb2,123,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb2,123,degradation,motion_blur,mild,none,0.7041500210762024
PatchCore,VisA,pcb2,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb2,123,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb2,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb2,123,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb2,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.4948999881744385
PatchCore,VisA,pcb2,123,degradation,sensor_noise,mild,none,0.8291999697685242
PatchCore,VisA,pcb2,123,rescue,sensor_noise,mild,NLM Denoise,0.6797000169754028
PatchCore,VisA,pcb2,123,degradation,sensor_noise,moderate,none,0.7376999855041504
PatchCore,VisA,pcb2,123,rescue,sensor_noise,moderate,NLM Denoise,0.5796999931335449
PatchCore,VisA,pcb2,123,degradation,sensor_noise,severe,none,0.6067000031471252
PatchCore,VisA,pcb2,123,rescue,sensor_noise,severe,NLM Denoise,0.5017499923706055
PatchCore,VisA,pcb2,123,degradation,fog_haze,mild,none,0.6421999931335449
PatchCore,VisA,pcb2,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6739000082015991
PatchCore,VisA,pcb2,123,degradation,fog_haze,moderate,none,0.3704000115394592
PatchCore,VisA,pcb2,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.3269000053405761
PatchCore,VisA,pcb2,123,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb2,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb2,456,baseline,clean,none,none,0.9184999465942384
PatchCore,VisA,pcb2,456,degradation,low_light,mild,none,0.8567999601364136
PatchCore,VisA,pcb2,456,rescue,low_light,mild,CLAHE,0.7283999919891357
PatchCore,VisA,pcb2,456,rescue,low_light,mild,Retinex,0.9061000347137452
PatchCore,VisA,pcb2,456,degradation,low_light,moderate,none,0.7886999845504761
PatchCore,VisA,pcb2,456,rescue,low_light,moderate,CLAHE,0.8408000469207764
PatchCore,VisA,pcb2,456,rescue,low_light,moderate,Retinex,0.7213000059127808
PatchCore,VisA,pcb2,456,degradation,low_light,severe,none,0.5253000259399414
PatchCore,VisA,pcb2,456,rescue,low_light,severe,CLAHE,0.6809999942779541
PatchCore,VisA,pcb2,456,rescue,low_light,severe,Retinex,0.4192000031471252
PatchCore,VisA,pcb2,456,degradation,gaussian_blur,mild,none,0.8743000030517578
PatchCore,VisA,pcb2,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb2,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb2,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb2,456,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb2,456,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb2,456,degradation,motion_blur,mild,none,0.7211999893188477
PatchCore,VisA,pcb2,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb2,456,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb2,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb2,456,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb2,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.4950000047683716
PatchCore,VisA,pcb2,456,degradation,sensor_noise,mild,none,0.8309999704360962
PatchCore,VisA,pcb2,456,rescue,sensor_noise,mild,NLM Denoise,0.6833000183105469
PatchCore,VisA,pcb2,456,degradation,sensor_noise,moderate,none,0.7458999752998352
PatchCore,VisA,pcb2,456,rescue,sensor_noise,moderate,NLM Denoise,0.5727499723434448
PatchCore,VisA,pcb2,456,degradation,sensor_noise,severe,none,0.6211000084877014
PatchCore,VisA,pcb2,456,rescue,sensor_noise,severe,NLM Denoise,0.4973499774932861
PatchCore,VisA,pcb2,456,degradation,fog_haze,mild,none,0.5918999910354614
PatchCore,VisA,pcb2,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.714400053024292
PatchCore,VisA,pcb2,456,degradation,fog_haze,moderate,none,0.4346499741077423
PatchCore,VisA,pcb2,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.3929999768733978
PatchCore,VisA,pcb2,456,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb2,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb3,123,baseline,clean,none,none,0.9291089177131652
PatchCore,VisA,pcb3,123,degradation,low_light,mild,none,0.8922772407531738
PatchCore,VisA,pcb3,123,rescue,low_light,mild,CLAHE,0.8400989770889282
PatchCore,VisA,pcb3,123,rescue,low_light,mild,Retinex,0.8336634039878845
PatchCore,VisA,pcb3,123,degradation,low_light,moderate,none,0.7298019528388977
PatchCore,VisA,pcb3,123,rescue,low_light,moderate,CLAHE,0.7913861274719238
PatchCore,VisA,pcb3,123,rescue,low_light,moderate,Retinex,0.636336624622345
PatchCore,VisA,pcb3,123,degradation,low_light,severe,none,0.5338118672370911
PatchCore,VisA,pcb3,123,rescue,low_light,severe,CLAHE,0.6174257397651672
PatchCore,VisA,pcb3,123,rescue,low_light,severe,Retinex,0.4759901165962219
PatchCore,VisA,pcb3,123,degradation,gaussian_blur,mild,none,0.8780198097229004
PatchCore,VisA,pcb3,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb3,123,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb3,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb3,123,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb3,123,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb3,123,degradation,motion_blur,mild,none,0.8470296859741211
PatchCore,VisA,pcb3,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb3,123,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb3,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb3,123,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb3,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5045545101165771
PatchCore,VisA,pcb3,123,degradation,sensor_noise,mild,none,0.721683144569397
PatchCore,VisA,pcb3,123,rescue,sensor_noise,mild,NLM Denoise,0.85792076587677
PatchCore,VisA,pcb3,123,degradation,sensor_noise,moderate,none,0.6903960704803467
PatchCore,VisA,pcb3,123,rescue,sensor_noise,moderate,NLM Denoise,0.8669307231903076
PatchCore,VisA,pcb3,123,degradation,sensor_noise,severe,none,0.6383663415908813
PatchCore,VisA,pcb3,123,rescue,sensor_noise,severe,NLM Denoise,0.6311880946159363
PatchCore,VisA,pcb3,123,degradation,fog_haze,mild,none,0.6614851355552673
PatchCore,VisA,pcb3,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5547524690628052
PatchCore,VisA,pcb3,123,degradation,fog_haze,moderate,none,0.5049999952316284
PatchCore,VisA,pcb3,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb3,123,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb3,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb3,456,baseline,clean,none,none,0.9262376427650452
PatchCore,VisA,pcb3,456,degradation,low_light,mild,none,0.8890098929405212
PatchCore,VisA,pcb3,456,rescue,low_light,mild,CLAHE,0.8397029638290405
PatchCore,VisA,pcb3,456,rescue,low_light,mild,Retinex,0.8269306421279907
PatchCore,VisA,pcb3,456,degradation,low_light,moderate,none,0.7269307374954224
PatchCore,VisA,pcb3,456,rescue,low_light,moderate,CLAHE,0.7969306707382202
PatchCore,VisA,pcb3,456,rescue,low_light,moderate,Retinex,0.6344554424285889
PatchCore,VisA,pcb3,456,degradation,low_light,severe,none,0.5122772455215454
PatchCore,VisA,pcb3,456,rescue,low_light,severe,CLAHE,0.6099010109901428
PatchCore,VisA,pcb3,456,rescue,low_light,severe,Retinex,0.4757425785064697
PatchCore,VisA,pcb3,456,degradation,gaussian_blur,mild,none,0.8761386275291443
PatchCore,VisA,pcb3,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb3,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb3,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb3,456,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb3,456,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb3,456,degradation,motion_blur,mild,none,0.8399999737739563
PatchCore,VisA,pcb3,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb3,456,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb3,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb3,456,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb3,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5046535134315491
PatchCore,VisA,pcb3,456,degradation,sensor_noise,mild,none,0.7350494861602783
PatchCore,VisA,pcb3,456,rescue,sensor_noise,mild,NLM Denoise,0.8628712892532349
PatchCore,VisA,pcb3,456,degradation,sensor_noise,moderate,none,0.6912871599197388
PatchCore,VisA,pcb3,456,rescue,sensor_noise,moderate,NLM Denoise,0.8568316698074341
PatchCore,VisA,pcb3,456,degradation,sensor_noise,severe,none,0.6350989937782288
PatchCore,VisA,pcb3,456,rescue,sensor_noise,severe,NLM Denoise,0.6256930828094482
PatchCore,VisA,pcb3,456,degradation,fog_haze,mild,none,0.6541584134101868
PatchCore,VisA,pcb3,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5858415961265564
PatchCore,VisA,pcb3,456,degradation,fog_haze,moderate,none,0.5049505233764648
PatchCore,VisA,pcb3,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb3,456,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb3,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb4,42,baseline,clean,none,none,0.9888117909431458
PatchCore,VisA,pcb4,42,degradation,low_light,mild,none,0.9779207706451416
PatchCore,VisA,pcb4,42,rescue,low_light,mild,CLAHE,0.9163366556167604
PatchCore,VisA,pcb4,42,rescue,low_light,mild,Retinex,0.919504940509796
PatchCore,VisA,pcb4,42,degradation,low_light,moderate,none,0.91762375831604
PatchCore,VisA,pcb4,42,rescue,low_light,moderate,CLAHE,0.9473267197608948
PatchCore,VisA,pcb4,42,rescue,low_light,moderate,Retinex,0.7749504446983337
PatchCore,VisA,pcb4,42,degradation,low_light,severe,none,0.5049505233764648
PatchCore,VisA,pcb4,42,rescue,low_light,severe,CLAHE,0.5297029614448547
PatchCore,VisA,pcb4,42,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,pcb4,42,degradation,gaussian_blur,mild,none,0.9858415722846984
PatchCore,VisA,pcb4,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb4,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb4,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb4,42,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb4,42,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb4,42,degradation,motion_blur,mild,none,0.5247029662132263
PatchCore,VisA,pcb4,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb4,42,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb4,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb4,42,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb4,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb4,42,degradation,sensor_noise,mild,none,0.976237654685974
PatchCore,VisA,pcb4,42,rescue,sensor_noise,mild,NLM Denoise,0.9497029781341552
PatchCore,VisA,pcb4,42,degradation,sensor_noise,moderate,none,0.960792064666748
PatchCore,VisA,pcb4,42,rescue,sensor_noise,moderate,NLM Denoise,0.8605445623397827
PatchCore,VisA,pcb4,42,degradation,sensor_noise,severe,none,0.7237128019332886
PatchCore,VisA,pcb4,42,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,pcb4,42,degradation,fog_haze,mild,none,0.6680693030357361
PatchCore,VisA,pcb4,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6654455661773682
PatchCore,VisA,pcb4,42,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,pcb4,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb4,42,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb4,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb4,123,baseline,clean,none,none,0.985148549079895
PatchCore,VisA,pcb4,123,degradation,low_light,mild,none,0.9754455089569092
PatchCore,VisA,pcb4,123,rescue,low_light,mild,CLAHE,0.9190099239349364
PatchCore,VisA,pcb4,123,rescue,low_light,mild,Retinex,0.9201980233192444
PatchCore,VisA,pcb4,123,degradation,low_light,moderate,none,0.912574291229248
PatchCore,VisA,pcb4,123,rescue,low_light,moderate,CLAHE,0.9445544481277466
PatchCore,VisA,pcb4,123,rescue,low_light,moderate,Retinex,0.7458415627479553
PatchCore,VisA,pcb4,123,degradation,low_light,severe,none,0.5049505233764648
PatchCore,VisA,pcb4,123,rescue,low_light,severe,CLAHE,0.5297029614448547
PatchCore,VisA,pcb4,123,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,pcb4,123,degradation,gaussian_blur,mild,none,0.985445499420166
PatchCore,VisA,pcb4,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb4,123,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb4,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb4,123,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb4,123,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb4,123,degradation,motion_blur,mild,none,0.519504964351654
PatchCore,VisA,pcb4,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb4,123,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb4,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb4,123,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb4,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb4,123,degradation,sensor_noise,mild,none,0.971386194229126
PatchCore,VisA,pcb4,123,rescue,sensor_noise,mild,NLM Denoise,0.939207911491394
PatchCore,VisA,pcb4,123,degradation,sensor_noise,moderate,none,0.9572277069091796
PatchCore,VisA,pcb4,123,rescue,sensor_noise,moderate,NLM Denoise,0.8629208207130432
PatchCore,VisA,pcb4,123,degradation,sensor_noise,severe,none,0.7384157776832581
PatchCore,VisA,pcb4,123,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,pcb4,123,degradation,fog_haze,mild,none,0.699554443359375
PatchCore,VisA,pcb4,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6683168411254883
PatchCore,VisA,pcb4,123,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,pcb4,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb4,123,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb4,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb4,456,baseline,clean,none,none,0.986633598804474
PatchCore,VisA,pcb4,456,degradation,low_light,mild,none,0.976336658000946
PatchCore,VisA,pcb4,456,rescue,low_light,mild,CLAHE,0.922376275062561
PatchCore,VisA,pcb4,456,rescue,low_light,mild,Retinex,0.9317821860313416
PatchCore,VisA,pcb4,456,degradation,low_light,moderate,none,0.9216831922531128
PatchCore,VisA,pcb4,456,rescue,low_light,moderate,CLAHE,0.9500000476837158
PatchCore,VisA,pcb4,456,rescue,low_light,moderate,Retinex,0.7678712606430054
PatchCore,VisA,pcb4,456,degradation,low_light,severe,none,0.5049505233764648
PatchCore,VisA,pcb4,456,rescue,low_light,severe,CLAHE,0.5297029614448547
PatchCore,VisA,pcb4,456,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,pcb4,456,degradation,gaussian_blur,mild,none,0.9822772741317748
PatchCore,VisA,pcb4,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb4,456,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb4,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb4,456,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb4,456,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb4,456,degradation,motion_blur,mild,none,0.5395049452781677
PatchCore,VisA,pcb4,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb4,456,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb4,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb4,456,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb4,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb4,456,degradation,sensor_noise,mild,none,0.9743564128875732
PatchCore,VisA,pcb4,456,rescue,sensor_noise,mild,NLM Denoise,0.9353464841842652
PatchCore,VisA,pcb4,456,degradation,sensor_noise,moderate,none,0.9576237797737122
PatchCore,VisA,pcb4,456,rescue,sensor_noise,moderate,NLM Denoise,0.8639603853225708
PatchCore,VisA,pcb4,456,degradation,sensor_noise,severe,none,0.7630198001861572
PatchCore,VisA,pcb4,456,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,pcb4,456,degradation,fog_haze,mild,none,0.6632673144340515
PatchCore,VisA,pcb4,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.7297029495239258
PatchCore,VisA,pcb4,456,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,pcb4,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb4,456,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb4,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pipe_fryum,42,baseline,clean,none,none,0.9944000244140624
PatchCore,VisA,pipe_fryum,42,degradation,low_light,mild,none,0.7914000749588013
PatchCore,VisA,pipe_fryum,42,rescue,low_light,mild,CLAHE,0.971400022506714
PatchCore,VisA,pipe_fryum,42,rescue,low_light,mild,Retinex,0.646399974822998
PatchCore,VisA,pipe_fryum,42,degradation,low_light,moderate,none,0.6909999847412109
PatchCore,VisA,pipe_fryum,42,rescue,low_light,moderate,CLAHE,0.8695999979972839
PatchCore,VisA,pipe_fryum,42,rescue,low_light,moderate,Retinex,0.5676000118255615
PatchCore,VisA,pipe_fryum,42,degradation,low_light,severe,none,0.790399968624115
PatchCore,VisA,pipe_fryum,42,rescue,low_light,severe,CLAHE,0.8560000658035278
PatchCore,VisA,pipe_fryum,42,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,pipe_fryum,42,degradation,gaussian_blur,mild,none,0.9629999995231628
PatchCore,VisA,pipe_fryum,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pipe_fryum,42,degradation,gaussian_blur,moderate,none,0.7063999772071838
PatchCore,VisA,pipe_fryum,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pipe_fryum,42,degradation,gaussian_blur,severe,none,0.5
